T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
204.315,189.742,201.901,434.304,405.026,294.742,251.215,262.545,252.284,209.514,264.742,305.402,276.654,301.751,254.527,200.46,184.625,161.611
198.397,186.466,200.732,462.486,482.977,335.947,254.358,265.013,251.019,207.096,267.742,314.252,294.573,342.132,256.7,190.801,180.99,161.949
199.936,187.473,199.349,450.468,565.916,374.106,259.552,270.112,256.078,210.068,261.067,319.185,322.351,372.243,254.597,182.166,177.373,158.249
195.143,184.116,197.386,395.265,610.048,429.792,268.406,269.247,255.728,206.048,274.66,358.211,370.492,411.481,229.481,178.327,174.409,159.873
197.466,183.892,192.136,332.783,640.392,500.106,303.705,276.593,251.894,205.81,279.92,398.003,411.699,403.871,219.391,176.638,171.607,160.912
195.576,184.337,190.524,297.751,606.99,562.818,329.215,278.003,256.4,209.553,286.371,438.821,444.172,370.173,201.418,172.306,169.532,157.765
191.793,182.911,186.318,271.221,539.113,603.299,362.08,287.34,263.594,209.273,293.887,492.997,481.73,309.235,190.624,168.535,169.19,155.078
191.064,180.037,184.564,256.092,473.289,617.551,378.372,296.197,263.397,213.894,311.871,559.762,489.167,276.968,187.441,169.72,166.229,157.12
187.172,179.54,181.603,237.834,401.994,596.783,418.924,305.577,263.581,220.682,321.663,643.091,494.449,246.762,180.828,166.904,166.877,152.582
188.49,176.279,184.836,233.479,362.746,562.968,475.205,318.021,269.359,224.971,344.163,697.349,470.732,234.411,181.109,169.243,168.375,156.87
183.165,176.598,184.239,230.949,344.322,506.478,487.878,344.035,275.8,227.682,366.202,716.801,402.689,224.352,178.074,168.488,163.866,155.095
182.579,173.847,182.147,227.963,315.379,456.812,502.389,351.835,279.022,234.907,391.028,753.654,354.174,216.651,178.408,165.876,165.848,152.885
182.803,177.31,185.899,229.341,305.228,406.466,522.41,373.859,282.522,236.029,417.837,779.648,312.937,211.657,174.332,167.589,165.738,154.445
181.579,173.265,182.263,223.965,299.627,361.455,529.997,391.952,287.697,247.617,434.074,768.375,290.043,198.935,175.41,165.021,165.566,155.293
180.298,174.619,180.702,220.94,283.537,330.862,512.163,428.949,309.309,256.379,481.27,689.607,271.672,202.698,173.382,166.397,161.314,154.249
179.002,176.437,182.143,221.938,278.035,322.689,446.365,423.351,325.019,262.058,490.847,596.147,254.404,198.317,175.426,165.731,166.99,154.445
177.788,170.669,182.743,223.26,273.01,294.425,401.576,453.902,335.759,276.334,496.758,505.991,251.677,200.211,173.099,166.068,166.853,152.479
174.251,173.374,179.561,224.032,271.048,284.601,353.024,492.665,389.638,298.691,545.721,430.587,244.652,198.035,174.561,164.657,163.566,155.758
173.374,174.981,180.107,220.233,275.286,285.021,330.406,510.886,392.4,328.19,615.595,380.314,230.533,198.044,171.359,166.741,164.715,153.198
175.554,173.056,178.048,213.401,270.572,281.692,315.562,532.152,419.506,347.093,627.659,364.202,234.333,194.853,171.542,164.435,164.589,153.095
173.261,171.51,181.132,218.931,271.138,273.874,302.781,498.383,453.566,377.01,602.101,339.038,234.737,196.783,173.683,166.364,162.38,153.064
174.234,170.669,176.031,215.537,259.688,271.83,285.757,468.021,485.391,404.267,538.402,321.173,228.154,192.455,173.071,162.322,165.47,153.235
172.837,170.619,178.379,213.912,268.891,265.293,277.868,409.162,514.888,435.746,496.957,306.909,225.033,196.205,172.443,163.313,161.481,154.127
171.177,168.556,182.68,220.848,262.968,262.305,274.601,385.348,553.213,454.862,452.715,304.639,226.747,194.091,171.397,163.949,163.355,153.973
171.527,169.479,174.772,218.256,261.682,267.446,267.826,354.822,562.912,455.955,418.491,301.062,225.412,192.718,172.166,166.888,160.031,154.374
171.108,168.061,178.557,216.917,271.006,264.472,267.649,339.747,548.931,458.289,391.34,290.34,225.331,195.997,170.111,164.879,162.388,150.609
170.33,167.919,177.763,216.187,263.849,265.091,259.674,323.989,541.306,424.071,365.887,290.287,228.455,195.39,170.704,161.916,161.676,153.406
169.778,165.985,180.033,215.857,266.167,264.343,259.556,309.426,516.209,394.129,344.969,289.824,228.298,191.194,170.424,163.998,161.378,151.917
173.084,167.703,176.171,217.728,257.46,255.804,255.549,304.713,481.769,343.842,336.512,289.534,222.192,196.434,167.92,164.979,166.111,154.572
167.771,164.265,179.002,216.286,260.939,259.12,254.066,291.519,426.744,312.968,311.015,290.695,227.086,195.422,172.422,164.364,164.463,152.073
169.83,167.573,179.309,214.977,254.968,255.519,260.031,292.771,384.644,287.209,305.11,280.598,222.083,194.742,171.956,164.325,167.031,152.638
166.325,166.66,179.178,219.297,260.942,261.848,250.229,287.896,364.909,269.37,296.423,286.123,225.616,195.434,169.29,166.764,163.478,153.545
166.118,165.271,177.627,217.97,259.592,256.501,253.396,280.947,339.519,254.498,296.16,300.531,229.533,195.472,173.67,167.121,162.555,152.949
167.931,168.765,181.112,227.668,264.624,263.78,252.344,278.758,335.997,245.473,287.344,302.047,232.593,195.979,174.168,170.479,161.62,155.215
168.919,167.694,185.121,234.237,265.37,258.323,259.743,284.205,314.962,234.524,288.074,312.343,237.795,193.217,174.002,169.544,165.704,152.051
168.404,166.663,186.191,233.083,276.161,254.54,257.58,280.649,304.288,233.527,281.699,299.979,234.619,194.135,173.267,171.175,162.974,153.978
166.803,166.552,187.298,226.274,258.987,260.15,257.021,277.415,294.697,228.212,281.184,296.499,231.338,198.284,172.496,167.512,165.226,154.572
166.118,164.256,182.985,224.933,261.318,261.818,255.948,278.061,291.859,221.087,283.982,292.191,228.232,197.396,173.441,164.811,164.792,151.389
168.707,163.744,180.923,223.235,261.148,253.947,248.257,276.899,278.712,217.145,274.534,287.745,224.745,199.997,170.292,166,165.201,152.875
168.081,165.027,180.781,220.369,257.569,250.727,252.917,274.848,270.169,219.897,278.479,288.472,224.101,193.639,169.038,165.166,163.095,156.029
166.305,167.076,182.305,219.551,264.318,255.54,246.524,279.215,280.513,214.135,272.687,278.566,224.699,194.68,171.506,166.78,162.658,153.504
167.175,166.523,185.303,221.786,258.785,251.067,252.812,278.21,273.775,214.331,272.273,280.062,223.038,190.716,171.393,165.993,164.797,154.291
166.899,164.485,185.66,222.38,257.302,254.525,247.309,264.223,268.362,213.338,275.85,281.108,222.063,194.633,171.279,166.759,163.566,152.315
168.66,168.027,183.664,223.396,261.604,254.29,241.542,269.13,266.669,212.678,269.681,276.249,223.045,188.692,172.057,167.869,163.172,154.249
168.18,167.197,183.895,223.279,250.119,254.645,253.285,271.021,272.819,215.373,275.098,278.648,225.705,190.355,168.809,163.227,164.342,153.567
170.059,166.634,183.566,220.32,256.695,248.578,255.5,276.207,269.072,214.193,272.908,275.334,221.179,193.249,170.611,165.423,162.974,156.89
171.879,167.644,182.007,225.991,259.971,251.223,247.295,272.13,271.188,213.402,270.387,273.806,219.924,191.463,172.582,164.72,165.545,153.614
166.966,167.426,178.524,221.793,262.505,247.191,249.632,278.133,263.953,216.219,265.546,268.094,221.376,189.806,170.994,164.699,164.249,154.325
166.993,166.121,180.724,225.279,252.312,246.381,244.708,273.059,262.825,218.219,269.399,270.208,219.566,191.449,169.958,161.935,162.964,154.523
165.542,165.066,181.638,224.827,260.698,252.745,250.08,271.34,263.691,215.495,275.104,281.006,221.997,190.856,169.334,165.624,160.506,153.513
163.931,165.615,178.257,226.555,256.543,242.273,249.99,271.976,267.962,222.675,272.84,273.716,224.848,192.628,170.58,165.967,162.72,153.205
165.256,164.861,184.059,224.938,266.939,248.918,247.618,271.713,267.975,217.154,284.85,278.455,221.462,194.862,167.141,166.783,162.432,155.342
164.586,163.811,179.921,245.668,285.646,257.012,245.608,272.356,270.581,219.907,280.239,284.601,234.848,210.355,172.794,163.783,161.059,153.866
167.31,164.765,180.895,252.965,327,273.023,256.83,270.247,273.772,221.611,290.963,289.801,248.525,259.522,180.055,164.832,164.026,153.01
165.515,167.324,181.52,250.067,370.968,287.821,263.58,270.987,266.312,226.463,287.371,302.279,271.376,301.595,182.45,164.841,162.974,152.345
162.771,163.563,175.011,234.493,407.084,316.789,263.802,276.186,264.344,216.971,293.135,325.044,303.114,326.141,178.649,164.692,161.514,153.445
164.116,163.797,181.743,236.535,417.862,359.742,283.722,281.199,259.788,222.209,303.46,347.135,332.609,315.463,176.693,165.612,160.725,154.518
161.111,165.821,179.638,226.336,392.103,413.595,294.632,277.981,265.3,226.264,314.261,384.871,364.949,283.211,177.574,164.012,165.812,152.868
164.382,166.169,178.818,226.378,365.894,446.026,322.99,288.399,271.837,230.794,316.893,421.739,381.121,253.554,173.767,165.451,161.833,152.355
160.677,166.739,178.061,226.078,323.486,471.455,350.135,293.21,273.341,230.527,326.58,482.396,410.745,226.724,174.968,165.928,160.113,151.775
161.768,162.331,177.143,224.839,311.498,452.777,397.302,305.535,275.722,234.251,338.972,567.267,420.715,218.804,174.235,165.556,163.928,155.33
165.732,164.055,176.825,218.876,288.177,432.886,429.253,319.718,271.944,239.453,359.598,611.152,393.73,209.774,171.426,163.979,160.676,149.606
165.766,166.15,179.735,224.23,278.032,374.543,445.212,340.231,283.95,246.894,384.071,634.267,330.068,209.367,165.779,163.36,161.738,151.274
164.884,166.734,180.274,216.329,276.376,341.094,467.51,366.109,295.584,250.174,415.604,678.581,298.394,200.323,173.053,164.621,162.72,155.355
163.574,164.1,177.498,216.101,277.01,312.762,468.705,380.176,294.663,251.785,441.291,688.859,281.288,204.138,169.857,163.22,161.476,150.672
161.517,165.344,178.018,222,268.553,298.378,459.462,403.383,317.7,267.305,453.19,670.71,263.737,197.768,174.532,163.843,163.879,153.868
162.934,163.135,178.158,217.009,269.894,280.475,412.358,427.157,332.509,279.54,480.782,561.833,248.944,194.46,174.071,164.731,162.959,152.601
163.416,165.098,180.296,219.959,261.463,275.044,376.826,440.386,355.15,295.473,519.724,463.824,245.727,195.293,170.62,163.007,162.972,155.988
165.069,164.76,179.068,218.343,275.624,263.255,332.531,486.926,394.506,335.604,585.12,396.827,232.578,200.422,173.479,162.582,164.699,153.557
163.197,164.148,179.853,219.896,266.984,263.056,312.875,511.109,424.628,359.502,603.825,352.246,228.674,198.736,170.689,167.584,163.085,152.061
161.998,165.897,179.805,215.311,269.949,264.161,297.587,487.814,447.256,382.63,581.328,343.317,232.326,199.24,170.029,163.619,161.787,155.274
163.195,165.018,182.897,221.366,265.514,253.487,284.694,468.293,490.45,406.341,529.939,319.416,225.942,197.654,170.935,162.629,162.488,153.944
161.034,163.698,179.103,219.88,260.891,254.642,275.583,429.168,521.478,430.042,494.923,303.941,227.144,198.76,168.015,163.558,163.602,154.582
162.653,164.8,178.963,221.576,264.193,247.076,271.358,391.205,530.022,447.817,450.31,304.956,226.174,192.921,174.641,164.086,163.239,151.831
162.217,166.434,178.393,219.154,261.678,261.235,272.358,355.556,546.141,447.723,421.62,292.352,225.601,193.232,172.609,163.304,165.895,153.352
163.906,167.76,175.178,220.47,263.765,247.83,264.066,338.396,549.006,440.35,390.914,291.71,225.586,192.774,173.693,164.841,163.861,154.298
162.941,163.848,177.053,218.348,263.244,251.859,257.74,331.941,530.297,408.1,358.316,288.721,224.361,196.557,170.735,163.706,167.779,154.384
160.862,165.331,177.307,224.076,264.576,254.777,257.451,308.691,501.003,366.971,345.23,287.988,228.687,192.393,169.571,162.465,164.455,157.174
161.946,166.253,177.18,221.8,263.695,251.22,252.281,299.069,470.331,331.846,317.883,287.812,223.593,194.155,168.758,165.287,165.473,153.834
162.564,163.653,177.193,221.551,264.267,249.246,252.986,292.487,429.622,299.865,303.436,281.12,227.298,192.29,172.141,164.974,163.62,151.866
156.635,166.206,178.539,223.85,263.868,251.613,255.396,284.63,381.587,272.627,306.693,287.176,223.21,198.968,168.809,166.093,163.997,151.005
164.01,163.034,181.693,226.309,263.987,254.018,253.219,284.822,357.663,256.775,295.193,296.713,226.351,199.311,174.782,166.883,163.093,152.24
162.655,165.066,182.371,228.076,262.579,250.035,255.674,289.609,334.459,247.045,291.328,294.238,231.146,198.173,172.513,168.467,164.486,154.02
165.951,169.131,190.715,239.141,267.447,254.352,255.319,279.638,317.297,236.402,286.647,304.856,234.528,198.088,177.527,175.951,168.026,157.352
163.677,168.619,195.958,245.652,275.177,252.367,254.823,274.354,312.403,232.26,282.574,316.141,237.558,207.446,180.947,185.64,176.769,158.584
169.076,174.518,199.149,247.922,280.576,251.827,253.698,277.479,296.756,223.949,287.985,306.762,244.551,207.795,181.834,184.021,180.602,161.653
171.239,178.331,206.279,248.088,279.646,251.044,250.681,275.694,291.006,220.408,282.963,287.185,239.174,210.337,183.712,193.063,188.275,163.134
176.751,178.108,205.7,249.774,283.81,253.302,252.174,279.46,291.034,215.379,276.546,292.953,235.199,208.214,181.994,190.449,194.373,165.494
178.436,182.097,205.822,253.583,281.63,253.578,256.625,275.665,278.994,215.756,271.65,286.038,236.394,213.739,183.284,193.486,201.542,168.024
179.259,186.989,201.289,247.627,270.125,251.372,248.399,273.077,277.831,216.826,276.564,284.677,230.611,209.754,184.286,195.416,208.478,168.408
191.985,184.321,207.443,247.843,266.614,254.287,249.5,275.947,275.038,212.122,277.04,277.513,233.611,207.657,183.523,194.568,216.213,171.976
195.485,190.2,204.353,245.316,266.309,251.525,249.427,275.282,269.669,213.601,265.362,281.642,231.497,210.331,185.443,199.072,218.977,173.609
201.67,194.263,205.471,243.196,272.778,250.065,241.059,270.657,265.775,208.717,281.39,279.334,234.129,213.182,187.613,201.886,227.722,175.098
206.517,195.574,202.125,242.062,264.814,246.68,253.135,270.38,273.919,207.691,266.933,278.284,240.967,216.308,192.363,205.474,231.517,177.487
214.919,196.987,195.254,239.447,270.331,248.475,244.993,267.003,262.928,209.801,267.678,276.469,242.086,223.628,198.786,204.692,241.321,179.467
221.818,203.347,200.127,247.044,280.624,254.683,244.733,263.758,262.359,202.055,265.325,278,250.169,235.106,208.819,214.785,253.165,181.015
219.02,197.239,194.904,249.288,273.331,251.856,246.785,265.941,255.794,208.235,260.819,283.93,258.727,243.111,219.168,221.85,253.296,183.139
219.667,201.294,195.932,254.723,278.495,251.46,250.708,267.46,259.266,208.164,274.883,286.584,266.015,259.026,228.006,228.96,261.378,187.066
215.8,198.571,196.393,263.88,273.453,255.842,246.812,268.984,258.391,209.9,265.715,289.047,273.164,271.616,238.139,235.002,263.468,185.02
207.889,193.166,193.353,263.274,282.553,250.871,247.274,266.793,253.928,208.119,265.982,287.223,268.293,271.27,241.887,247.185,270.324,189.066
194.549,185.298,190.842,265.219,276.212,244.968,244.788,267.128,259.584,204.412,263.239,291.346,268.765,266.927,242.185,244.614,259.712,187.961
195.034,186.856,195.82,267.007,278.093,257.158,245.003,263.279,253.75,205.087,262.144,291.328,261.652,271.053,246.876,251.771,262.175,188.648
197.882,183.529,195.822,270.691,283.386,257.117,238.24,266.654,248.375,206.794,263.577,287.021,268.437,271.959,248.918,251.25,265.959,194.9
198.318,187.594,196.024,269.316,284.27,253.575,245.378,261.883,252.062,204.855,263.739,289.657,276.558,286.868,263.555,256.229,276.931,196.166
198.209,187.455,196.654,277.797,290.039,256.622,247.208,267.652,249.928,203.453,272.718,296.308,271.917,301.938,272.861,267.902,283.771,200.702
210.145,192.321,199.55,282.078,294.563,255.677,247.726,268.886,253.353,207.235,258.782,303.818,290.49,319.015,284.645,278.706,293.864,206.032
202.374,193.484,194.52,284.912,289.042,257.519,249.545,264.29,255.406,207.023,266.433,296.956,284.46,312.933,280.134,283.893,293.864,205.963
215.244,203.616,199.132,293.198,291,260.038,248.212,262.301,252.066,208.077,267.202,312.971,302.449,325.654,285.366,290.245,309.272,209.09
215.323,198.723,198.575,281.279,295.135,264.003,248.812,267.463,251.884,203.797,262.831,303.484,311.078,328.202,285.353,281.986,318.874,217.33
218.446,205.787,204.239,290.06,303.772,257.428,250.816,267.112,253.366,205.794,263.54,298.123,297.646,343.328,287.487,286.512,321.907,230.083
208.111,203.134,204.498,289.896,301.592,263.161,246.257,268.471,251.275,203.617,263.718,303.51,291.957,331.326,284.523,279.923,319.71,232.807
207.064,202.879,207.342,289.498,297.492,259.323,248.771,269.673,258.241,211.807,259.049,298.751,295.576,336.059,278.328,282.374,320.853,247.773
201.419,197.577,207.235,291.247,306.315,262.214,253.413,265.029,248.075,204.244,259.037,300.264,297.732,320.073,285.832,282.89,318.936,254.259
198.108,192.044,205.61,295.286,292.392,263.985,245.674,264.66,246.794,206.849,260.957,292.56,283.306,331.525,279.212,283.946,322.129,259.553
189.48,187.94,199.182,280.963,296.19,251.927,252.549,262.293,251.853,203.235,255.635,286.22,291.154,316.24,277.019,275.287,312.856,258.658
186.249,183.742,199.259,283.809,298.842,255.801,247.365,259.489,254.122,207.839,273.316,296.106,297.422,319.739,279.916,274.089,310.715,242.941
183.586,177.369,195.759,270.963,295.042,252.589,243.969,260.574,252.872,202.412,262.905,299.771,294.412,325.877,273.212,268.028,297.293,231.768
182.951,179.832,195.809,266.551,293.032,253.543,252.865,260.941,250,205.839,266.037,302.416,292.616,310.906,268.592,262.806,290.725,229.621
185.791,181.092,193.941,259.949,283.949,251.877,251.587,262.343,258.116,207.588,264.439,298.842,285.864,294.892,260.588,261.463,287.193,223.159
178.621,177.739,194.572,258.468,281.479,254.977,243.184,268.319,253.312,206.997,268.788,294.827,273.28,286.804,250.771,248.981,270.398,218.24
175.303,172.931,189.618,251.293,277.357,254.364,245.132,265.231,252.281,206.887,267.39,298.592,271.659,279.416,249.584,244.472,266.283,206.222
175.111,173.003,188.011,248.221,279.987,253.082,242.184,264.593,268.603,222.18,281.485,295.261,263.336,271.95,243.395,242.643,255.488,194.039
174.066,172.748,185.691,245.647,277.424,251.381,248.448,272.202,300.159,248.958,287.344,286.358,255.972,255.639,228.532,233.794,259.013,198.455
