T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
204.148,294.621,327.134,312.622,467,796.519,337.289,282.709,262.758,304.684,321.638,303.374,387.243,245.223,225.164,261.682,222.382,195.454
202.23,306.609,338.869,338.861,552.333,721.699,320.402,279.668,268.617,302.644,313.24,299.305,364.113,260.665,232.877,265.255,226.495,198.49
203.122,320.668,350.544,358.735,618.93,669.221,314.837,278.972,253.98,302.4,317.533,301.004,345.75,274.217,240.325,275.935,222.622,197.407
200.546,326.033,358.127,375.411,654.984,598.638,300.098,281.269,272.899,302.803,317.474,293.866,324.541,298.286,246.991,274.891,224.155,202.026
200.057,331.928,365.115,379.125,662.576,533.053,302.907,280.516,259.593,300.352,305.346,293.786,308.939,306.064,252.003,279.202,226.18,201.153
198.301,335.439,376.994,387.861,667.381,492.086,297.396,272.759,257.246,296.852,300.252,286.521,298.181,308.494,251.956,278.223,225.237,199.104
197.755,336.439,392.3,419.373,675.516,447.779,294.089,275.085,262.286,297.602,295.455,280.28,293.27,309.837,263.994,282.246,221.908,202.921
198.811,345.748,405.518,470.373,630.978,398.973,294.75,277.56,264.411,296.413,287.163,284.654,287.172,299.999,294.443,297.112,224.896,199.448
198.452,359.705,418.231,586.277,586.11,381.198,286.626,272.823,261.161,292.754,286.561,277.379,277.644,287.772,354.476,318.374,229.593,199.338
196.967,350.766,439.288,676.971,524.241,369.685,283.13,277.285,264.069,298.066,279.793,273.677,275.194,272.638,411.892,338.023,231.324,199.317
199.117,357.641,454.768,726.052,467.98,346.564,281.252,274.028,256.694,295.057,280.374,276.272,275.721,260.524,461.46,361.266,236.561,200.021
195.029,350.138,457.065,708.638,403.379,342.421,277.594,272.411,258.5,289.536,271.417,274.261,272.659,247.702,467.337,372.878,238.605,199.131
195.552,346.604,490.785,666.09,372.727,342.924,280.537,274.396,268.851,290.383,272.268,276.574,271.883,239.439,458.005,381.507,247.784,200.963
195.423,352.527,536.745,586.062,347.297,332.348,277.992,268.57,265.185,292.983,274.921,274.924,269.125,229.558,430.172,394.302,260.13,200.505
200.117,369.171,581.888,522.215,319.689,336.499,279.281,269.554,261.464,293.824,271.219,272.59,269.331,223.194,397.611,423.222,275.289,200.133
195.569,379.482,579.218,434.333,307.707,323.663,278.301,270.329,260.089,290.347,267.644,273.492,265.407,219.527,344.111,425.203,286.166,199.46
199.42,394.547,557.572,377.645,295.288,328.99,280.169,272.747,265.907,292.015,276.321,272.504,269.448,217.993,310.478,412.326,313.584,202.715
201,429.322,489.446,331.409,288.464,327.384,275.907,270.358,260.395,283.716,272.545,267.214,263.53,215.433,273.189,375.678,353.924,208.995
227.569,483.893,437.775,308.173,285.966,327.346,278.071,265.801,264.004,288.534,273.26,276.175,266.307,214.838,260.24,345.503,408.662,244.814
254.072,461.602,382.959,291.149,280.421,324.658,279.14,265.658,262.528,294.265,268.236,270.173,259.843,214.482,248.54,310.485,389.563,281.737
283.407,421.771,351.446,285.747,280.417,319.012,272.518,270.468,251.427,291.11,269.963,271.144,266.821,213.915,239.666,287.422,350.783,300.195
308.833,379.646,319.015,278.969,276.444,318.219,275.48,270.392,255.028,294.322,271.754,272.757,261.209,211.047,230.075,269.48,320.489,319.081
318.549,352.616,308.322,278.328,277.656,320.573,276.465,267.472,263.681,292.519,275.329,270.054,262.791,214.709,230.725,266.376,295.082,316.405
278.249,321.497,302.432,282.076,273.865,317.605,273.736,266.146,257.802,293.498,279.78,265.94,264.049,212.039,233.075,265.194,275.742,277.896
262.818,317.093,317.743,282.548,275.827,316.329,269.805,263.908,261.911,294.479,278.13,268.881,262.383,212.622,244.18,275.275,282.333,272.438
240.918,316.405,323.141,280.964,276.8,318.701,270.126,271.013,253.016,295.769,283.327,268.091,261.15,213.531,243.995,294.274,297.938,273.265
233.727,326.422,328.565,298.631,277.263,324.618,278.179,268.63,264.847,301.286,287.093,271.391,259.522,210.368,247.591,311.064,319.867,288.798
226.917,336.931,351.917,299.44,271.468,319.305,277.622,270.782,259.464,303.388,287.392,270.706,263.736,208.165,253.583,326.497,330.643,306.447
220.663,331.714,355.702,299.154,274.39,314.796,269.594,276.823,258.371,311.203,289.23,268.965,258.48,209.939,251.864,335.955,331.825,304.812
212.371,318.347,353.105,295.402,276.185,317.542,276.961,273.184,267.198,304.1,288.439,268.788,261.895,207.89,249.728,333.416,322.1,291.859
211.254,323.67,355.125,293.359,272.227,318.282,272.673,273.066,269.056,306.623,290.724,268.891,264.601,204.782,249.257,331.533,320.237,263.217
212.514,329.788,361.941,299.289,273.263,319.742,275.587,269.339,264.218,312.343,297.843,267.949,262.265,207.056,252.794,335.146,322.647,268.532
215.471,331.985,366.466,294.038,272.644,312.855,267.059,271.256,261.363,306.432,294.441,264.56,260.324,208.458,244.784,339.344,312.709,263.062
212.376,322.084,357.391,292.341,268.023,309.204,273.421,268.937,261.54,305.379,289.073,269.115,256.85,205.852,242.46,331.185,306.616,254.664
206.611,318.313,342.361,285.239,267.5,311.325,266.146,263.854,269.673,307.288,290.705,267.389,258.069,200.819,239.971,318.721,289.209,236.631
203.899,315.078,336.903,282.362,268.498,310.777,268.22,263.453,263.935,305.386,288.97,268.625,258.787,206.344,243.63,320.121,287.137,227.296
205.06,315.114,340.961,290.168,264.662,313.517,263.866,272.797,259.94,310.244,295.717,263.545,259.916,203.478,247.175,328.073,286.6,222.688
206.754,309.546,340.309,292.558,268.383,313.368,269.919,272.937,260.839,308.862,291.762,266.671,262.351,200.782,246.547,322.947,288.282,221.925
199.049,302.119,332.792,281.029,264.77,312.427,265.313,269.196,258.976,307.428,292.094,265.578,259.588,203.318,244.675,320.65,281.326,218.764
199.864,304.82,329.477,283.711,265.156,314.327,268.014,272.826,262.79,307.375,295.78,262.739,258.235,204.303,242.68,321.057,284.021,216.814
198.019,304.942,328.941,284.309,265.464,317.732,266.915,272.089,256.04,307.424,291.581,263.798,260.573,202.267,240.733,318.566,278.845,216.506
196.557,300.995,319.219,275.581,262.209,313.135,264.583,272.297,259.315,307.489,287.65,262.523,258.897,200.953,238.152,307.279,271.629,211.727
196.092,294.244,316.598,279.054,266.471,314.241,265.535,263.816,270.669,308.595,289.675,268.414,261.753,204.628,241.491,303.63,264.729,209.435
193.228,296.742,308.768,278.77,261.205,317.004,268.354,265.459,265.234,307.756,283.624,264.521,259.747,200.455,241.366,299.855,265.224,207.583
194.169,285.005,307.633,271.596,262.775,306.746,267.969,269.335,263.601,302.339,284.5,260.601,259.992,200.49,234.274,299.578,260.238,204.256
193.034,279.873,309.245,267.842,263.937,315.753,275.11,270.642,265.077,299.214,279.01,268.479,258.264,200.628,237.401,290.286,256.842,202.883
194.339,274.942,296.349,269.816,261.536,317.172,268.339,262.823,262.839,299.398,281.364,264.772,258.804,202.277,236.332,285.504,249.938,200.353
194.001,271.734,296.955,268.137,259.444,312.389,269.717,264.025,259.867,302.343,282.077,258.492,261.872,201.545,232.472,283.84,243.063,204.436
190.67,262.628,293.084,267.974,262.489,318.575,266.163,263.149,261.246,299.159,282.713,256.749,258.218,199.932,231.37,274.809,243.392,199.483
193.293,257.642,286.549,261.023,263.194,306.526,266.215,270.269,258.105,300.712,277.917,265.84,259.375,197.54,230.824,272.824,241.141,199.79
195.398,258.152,287.356,266.764,263.405,311.869,272.823,270.661,258.726,302.841,279.165,263.619,257.343,197.82,229.371,262.697,238.739,199.644
194.306,247.76,288.827,265.568,255.444,315.56,262.858,267.437,262.677,298.286,279.053,263.303,255.657,198.818,230.716,262.346,234.58,200.072
193.011,251.655,278.993,260.399,256.915,308.738,268.278,270.877,263.54,300.792,276.955,262.29,257.774,200.442,228.999,252.015,231.449,198.841
192.449,242.96,281.865,258.764,260.392,313.984,268.293,267.674,259.944,304.068,277.12,264.807,258.909,198.263,230.602,255.275,229.27,202.233
190.913,240.214,275.194,264.321,256.96,305.787,268.059,266.725,257.73,299.814,278.433,261.535,260.429,201.651,226.851,248.434,226.646,199.378
192.074,239.983,275.606,258.237,263.11,308.016,268.091,267.956,265.758,304.506,278.024,259.693,264.242,196.68,231.079,243.17,224.238,195.93
194.436,236.762,275.575,261.893,262.147,311.661,271.848,265.892,262.44,299.574,273.604,258.642,259.086,195.901,229.156,243.343,226.368,199.428
188.34,236.146,270.875,258.016,265.906,309.28,265.224,269.177,270.415,296.919,271.203,257.774,254.806,197.887,230.298,241.322,226.376,197.956
192.39,239.412,268.412,255.385,258.295,309.039,266.096,266.839,258.927,299.189,273.429,259.053,257.713,194.789,233.416,238.09,222.404,196.568
188.572,234.473,268.212,256.208,264.59,309.697,274.858,264.728,265.544,299.881,277.553,261.636,256.895,194.565,230.414,237.959,223.628,197.836
189.307,229.295,267.595,253.743,254.912,309.049,265.64,265.291,255.73,300.53,271.437,263.951,257.361,195.763,233.303,239.645,218.596,196.957
193.639,234.239,265.221,256.539,261.748,308.057,271.148,265.614,262.185,297.229,277.197,259.407,256.701,198.166,238.209,233.895,222.049,197.077
190.343,232.436,267.298,252.114,259.183,308.466,270.13,264.139,252.649,301.051,276.644,256.722,254.429,197.642,238.047,230.068,217.649,196.541
189.501,229.875,259.979,256.763,261.698,305.468,271.409,264.832,260.613,304.25,272.018,256.278,258.598,197.368,238.248,235.403,216.592,197.391
192.306,231.173,261.446,254.95,258.5,307.327,271.124,263.728,255.411,301.975,275.644,263.467,255.819,193.521,235.482,233.173,219.203,195.444
192.971,226.63,255.556,252.35,259.678,309.949,270.472,260.345,267.185,295.75,274.047,261.029,248.715,194.831,233.751,230.666,217.999,193.561
191.878,230.097,263.695,255.503,255.475,311.644,269.285,272.845,254.435,295.896,272.041,262.097,257.926,194.696,233.756,229.529,222.228,197.146
190.111,230.281,257.878,248.059,261.836,305.836,270.248,263.513,260.734,302.413,270.699,260.946,253.257,196.383,235.372,231.277,216.496,197.093
193.314,230.769,259.089,250.681,260.032,316.307,264.801,270.475,263.173,299.337,270.413,260.605,254.644,199.248,235.813,226.206,218.822,194.985
191.578,229.301,255.446,253.549,256.282,313.029,271.372,268.956,259.306,299.843,277.278,261.63,255.532,195.258,235.71,230.665,211.58,196.2
190.611,228.794,257.758,250.593,259.41,316.724,270.213,260.823,263.484,302.958,271,257.23,254.279,194.567,239.218,228.366,221.632,195.627
192.245,224.579,256.589,247.619,256.915,311.877,270.388,274.38,259.613,298.748,274.872,259.802,254.736,195.527,233.247,225.344,218.425,197.375
190.337,229.242,255.17,246.198,264.446,309.495,269.821,270.797,260.415,303.195,272.526,257.759,254.929,193.521,230.801,227.601,220.324,197.593
192.49,225.659,248.996,248.473,258.022,313.448,266.402,269.889,265.274,301.998,271.244,260.422,254.399,198.28,230.671,225.213,217.805,200.583
191.452,225.621,251.996,246.359,263.147,308.059,267.878,267.389,262.552,297.352,274.083,258.321,254.309,196.644,233.051,226.977,214.967,193.442
191.675,226.302,250.38,243.82,261.016,308.624,272.079,262.095,257.452,297.831,271.331,260.77,257.671,201.092,229.266,228.309,219.917,197.643
189.911,224.942,250.745,246.858,259.61,310.466,269.197,267.797,262.452,300.161,272.323,263.21,255.796,196.07,231.705,226.941,216.439,197.246
188.765,227.918,245.738,245.295,260.442,313.274,270.795,271.706,257.835,292.983,274.077,257.475,260.868,198.277,232.697,225.356,213.286,193.321
190.21,222.702,248.399,247.714,262.131,308.685,270.061,267.668,262.996,294.352,271.839,257.833,263.438,196.721,230.382,228.46,216.621,195.159
187.263,226.65,247.395,242.844,259.896,312.73,269.463,266.149,263.895,300.987,275.207,259.317,264.287,199.877,230.734,223.59,216.566,195.717
191.659,222.821,248.149,251.91,262.585,306.585,272.589,266.943,255.435,300.267,272.439,256.922,258.965,198.616,228.426,221.854,219.042,195.13
190.892,225.673,252.592,245.121,267.038,317.566,272.943,270.434,255.423,295.472,269.732,262.37,265.054,198.877,232.405,226.1,218.534,197.285
190.426,222.651,247.343,246.693,259.968,314.417,270.266,261.772,257.25,296.778,266.594,255.899,257.703,197.997,228.183,228.461,217.822,196.712
193.393,226.217,246.089,249.444,263.968,314.227,269.945,263.753,261.113,295.693,270.094,257.529,264.89,199.451,227.511,222.798,214.632,197.363
188.929,224.997,246.596,247.624,262.534,314.493,269.199,267.551,264.915,302.263,268.709,259.877,262.679,199.72,224.539,224.359,214.409,197.231
190.29,224.043,249.605,244.575,262.709,314.276,268.354,258.918,251.79,301.845,275.738,255.144,257.88,199.414,221.74,225.431,215.159,194.256
190.408,224.916,248.93,248.367,259.011,308.331,269.98,264.775,264.867,299.157,265.929,257.086,262.921,197.801,226.606,225.935,217.704,195.709
190.08,223.62,242.734,244.257,260.164,311.528,266.817,267.69,270.649,303.244,264.071,255.675,258.731,196.501,227.22,228.001,215.1,196.021
191.892,228.802,250.07,248.433,261.793,313.783,273.344,266.68,260.407,297.892,267.28,257.77,261.889,198.234,232.552,226.723,216.211,196.032
191.252,222.963,244.876,249.863,258.047,305.836,268.88,271.13,262.976,304.89,265.539,256.788,262.412,197.748,230.364,225.844,216.439,194.115
190.364,223.341,250.505,252.839,263.541,305.45,267.256,265.737,270.379,302.22,266.976,252.926,264.811,195.89,230.751,226.214,216.13,195.01
191.337,227.344,248.297,246.102,258.031,319.1,274.299,268.006,262.988,298.439,269.063,254.072,259.225,193.43,233.71,225.565,216.641,195.135
193.241,225.858,250.091,250.199,261.743,316.429,269.159,270.32,266.298,302.534,268.413,259.197,258.917,193.895,234.063,227.956,217.184,195.277
188.293,224.442,247.194,248.586,258.504,313.164,273.626,264.43,260.52,298.566,269.276,253.232,260.247,194.617,229.501,223.434,215.375,193.546
189.865,221.84,249.865,244.267,260.763,308.605,266.37,267.339,254.048,298.951,271.526,254.391,261.282,198.818,234.432,226.934,216.968,195.807
192.049,224.17,247.983,248.908,263.201,308.851,271.224,270,264.294,298.561,270.104,257.739,260.576,194.549,233.18,222.146,215.25,196.299
193.601,228.251,248.323,243.868,264.813,312.609,270.671,270.449,262.935,299.125,270.262,257.722,265.132,194.708,230.952,226.457,217.959,194.084
189.666,222.399,244.554,243.253,259.57,312.732,271.427,265.778,265.117,301.436,269.104,257.049,261.111,195.902,232.891,224.927,215.18,196.356
192.757,223.769,244.709,248.648,263.736,317.937,271.321,264.237,259.871,299.625,269.325,255.675,266.872,195.304,232.244,229.834,217.988,194.419
188.892,223.4,249.691,246.012,261.417,312.472,271.018,265.839,259.528,296.78,268.289,252.73,259.174,194.924,232.377,226.842,218.857,197.169
189.435,221.451,249.165,248.773,259.701,320.888,274.86,267.636,255.149,300.341,266.618,253.202,260.971,195.647,234.252,223.714,218.747,195.609
192.636,225.111,247.675,246.693,263.138,316.241,275.313,264.411,261.859,300.231,266.356,253.695,268.265,195.383,236.339,227.75,216.275,196.415
189.19,225.616,249.184,247.149,258.46,314.759,268.035,264.756,267.79,300.53,264.622,250.982,263.122,197.49,234.636,225.783,215.805,193.452
192.887,228.277,248.383,247.834,264.885,306.434,269.26,272.009,264.524,297.023,273.467,249.319,262.355,195.999,238.446,228.512,220.754,197.268
191.554,225.983,249.958,248.534,256.872,314.006,269.598,264.256,258.746,299.956,265.441,251.344,263.59,198.208,239.225,228.705,217.139,198.925
191.516,222.146,248.195,244.761,260.367,320.495,272.144,268.253,254.456,303.805,269.943,248.959,263.716,196.23,239.124,227.508,220.549,197.907
193.006,223.523,249.277,247.815,260.561,312.027,271.39,272.661,265.81,301.614,270.022,250.099,263.193,196.774,239.709,227.621,215.603,197.86
193.189,226.258,250.394,248.945,258.664,310.307,272.404,268.009,268.883,295.828,263.833,254.625,265.123,193.779,241.764,228.132,214.474,197.985
189.219,223.812,248.496,247.905,264.676,313.947,266.165,264.472,263.46,302.288,265.726,250.051,265.25,194.902,236.099,223.649,215.741,195.677
191,222.077,250.425,245.953,265.108,316.051,268.217,263.535,268.907,302.261,269.098,256.467,262.383,197.55,239.191,228.714,216.792,197.181
190.202,221.295,245.868,249.941,260.79,312.466,267.258,264.022,262.351,300.617,268.061,251.389,263.9,196.429,239.149,227.145,217.164,194.867
192.612,226.661,247.637,251.685,261.081,313.243,271.295,268.459,258.423,305.074,267.443,248.374,264.98,195.215,242.157,227.669,217.67,195.344
191.99,227.301,254.193,252.291,263.309,316.129,269.541,270.937,262.274,304.858,272.022,252.652,263.144,193.467,240.532,228.949,217.505,197.568
193.608,225.767,250.992,252.374,257.883,311.912,273.443,268.842,264.21,307.233,268.059,253.019,258.422,195.939,238.609,225.562,218.313,197.141
191.614,230.065,250.255,247.298,259.32,314.027,271.915,262.82,265.911,300.744,270.014,254.241,265.475,191.954,239.279,225.15,220.617,196.073
193.172,230.317,250.771,248.21,263.568,314.344,275.419,268.038,263.403,307.572,270.537,252.969,259.596,194.622,242.546,230.63,218.924,195.269
192.328,224.716,249.381,255.137,261.95,314.861,274.266,269.389,266.714,306.064,263.317,247.957,261.559,197.938,243.72,226.54,216.045,196.385
193.617,230.311,252.463,249.532,263.011,316.965,273.409,270.272,263.226,302.809,270.439,249.957,266.875,194.782,242.397,230.254,220.704,195.31
192.202,226.531,252.065,251.149,261.646,310.292,269.319,264.592,265.645,308.824,273.388,248.152,263.284,193.217,240.837,231.511,216.605,198.662
193.054,227.798,248.003,253.255,265.083,310.656,272.699,275.13,271.887,302.131,276.148,253.518,266.591,197.469,242.856,231.028,218.42,195.511
192.24,227.955,255.212,253.466,264.664,313.29,272.012,274.285,265.931,306.549,269.606,249.422,267.117,197.61,246.948,235.46,219.428,201.388
192.716,233.151,259.347,252.224,263.863,313.767,273.762,273.098,261.27,311.18,276.041,245.759,260.789,198.451,245.517,231.789,226.426,195.681
197.281,232.904,259.319,254.626,264.966,318.241,274.902,263.848,255.766,307.04,267.728,248.942,264.797,197.767,246.554,238.658,222.092,201.66
196.695,232.723,256.71,252.192,263.547,308.967,275.185,269.88,268.032,302.712,267.783,248.479,265.463,196.81,244.34,235.931,220.307,198.973
